// RomData template for FinalBurn Neo

// The *** in the ZipName field cannot be empty and cannot be duplicated with DrvName
ZipName: ***
DrvName: ghoulsu
FullName: "Ghouls'n Ghosts (USA)"

// Name		Len		Crc32		Type
"dmu_29.10h",	0x00020000,	0x334d85b2,	0x01100001
"dmu_30.10j",	0x00020000,	0xcee8ceb5,	0x01100001
"dmu_27.9h",	0x00020000,	0x4a524140,	0x01100001
"dmu_28.9j",	0x00020000,	0x94aae205,	0x01100001
"dm-17.7j",	0x00080000,	0x3ea1b0f2,	0x01100002
"dm-05.3a",	0x00080000,	0x0ba9c0b0,	0x00200004
"dm-07.3f",	0x00080000,	0x5d760ab9,	0x00200004
"dm-06.3c",	0x00080000,	0x4ba90b59,	0x00200004
"dm-08.3g",	0x00080000,	0x4bdee9de,	0x00200004
"09.4a",	0x00010000,	0xae24bb19,	0x00200004
"18.7a",	0x00010000,	0xd34e271a,	0x00200004
"13.4e",	0x00010000,	0x3f70dd37,	0x00200004
"22.7e",	0x00010000,	0x7e69e2e6,	0x00200004
"11.4c",	0x00010000,	0x37c9b6c6,	0x00200004
"20.7c",	0x00010000,	0x2f1345b4,	0x00200004
"15.4g",	0x00010000,	0x3c2a212a,	0x00200004
"24.7g",	0x00010000,	0x889aac05,	0x00200004
"10.4b",	0x00010000,	0xbcc0f28c,	0x00200004
"19.7b",	0x00010000,	0x2a40166a,	0x00200004
"14.4f",	0x00010000,	0x20f85c03,	0x00200004
"23.7f",	0x00010000,	0x8426144b,	0x00200004
"12.4d",	0x00010000,	0xda088d61,	0x00200004
"21.7d",	0x00010000,	0x17e11df0,	0x00200004
"16.4h",	0x00010000,	0xf187ba1c,	0x00200004
"25.7h",	0x00010000,	0x29f79c78,	0x00200004
"26.10a",	0x00010000,	0x3692f6e5,	0x00100003
"buf1",	0x00000117,	0xeb122de7,	0x08000000
"ioa1",	0x00000117,	0x59c7ee3b,	0x08000000
"prg1",	0x00000117,	0xf1129744,	0x08000000
"rom1",	0x00000117,	0x41dc73b9,	0x08000000
"sou1",	0x00000117,	0x84f4b2fe,	0x08000000
"dm620.2a",	0x00000117,	0xf6e5f727,	0x08000000
"lwio.8i",	0x00000117,	0xad52b90c,	0x08000000
